1,1.0431646963070365,-0.08224051981078695,1.2305669333321148,-0.627907807296024,i6=0 i5=0 i4=150 i3=15 i2=1 i=1
33,0.1132155326647578,0.987252352175156,1.0170580721039009,-0.11201546263970985,i6=0 i5=0 i4=150 i3=15 i2=1 i=33
65,0.06791515869976675,0.9954127599410937,0.9370986125837764,0.055961048439494454,i6=0 i5=0 i4=150 i3=15 i2=1 i=65
97,0.0747480094512958,0.9944432956270505,0.9127018996342487,0.10447599259663687,i6=0 i5=0 i4=150 i3=15 i2=1 i=97
129,0.13134401671211446,0.9828431080728014,0.9641902350582239,0.0005874891474652033,i6=0 i5=0 i4=150 i3=15 i2=1 i=129
161,0.0729063742809577,0.9947137337880338,0.9434116979575727,0.04319852050963369,i6=0 i5=0 i4=150 i3=15 i2=1 i=161
193,0.1684390183312293,0.9717834812030032,0.943396251695207,0.043229851233493655,i6=0 i5=0 i4=150 i3=15 i2=1 i=193
225,0.10107976820188783,0.98983876482151,0.9109501076556769,0.10791033685391982,i6=0 i5=0 i4=150 i3=15 i2=1 i=225
257,1.0027640988789264,-3.5880031930668466e-05,1.073197739238593,-0.23816585247370647,i6=0 i5=0 i4=150 i3=15 i2=1 i=257
289,1.002868285849464,-0.00024369784587485732,1.069001894573949,-0.22850314868143062,i6=0 i5=0 i4=150 i3=15 i2=1 i=289
1,0.05270727250359332,0.9972371385021432,0.7952611985595632,0.320109597049806,i6=0 i5=0 i4=150 i3=15 i2=41 i=1
33,0.16069679301338333,0.9743177867407666,0.9428818927992111,0.04427286805434605,i6=0 i5=0 i4=150 i3=15 i2=41 i=33
65,0.0663770530409345,0.9956181857590816,0.8369721660260344,0.24691958167445893,i6=0 i5=0 i4=150 i3=15 i2=41 i=65
97,0.15623845508250808,0.9757230624986865,0.8639653429901527,0.19756111221862394,i6=0 i5=0 i4=150 i3=15 i2=41 i=97
129,0.05031948201154133,0.9974817992315524,0.865501427652842,0.19470518787033697,i6=0 i5=0 i4=150 i3=15 i2=41 i=129
