best_beer_yeast,24,2022-11-11-10-37-25,100,1,50,0.6263735884317749,0.9323138310800235,0.25074728584226663,0.9894444795217955
best_diesel_total,21,2022-11-11-16-24-38,100,1,50,3.4341782761438484,0.7201148085571931,1.713172085542356,0.943879875674971
best_grain_casein,35,2022-11-11-19-03-16,100,1,50,8.912836677866329,0.8594672529700719,3.40391476345622,0.9696613859433684
best_milk_protein,2,2022-11-12-06-23-54,100,1,50,0.3945715492769252,0.8451648487711512,0.1585336398807497,0.972981440791683

