1,29.03608864334694,-19.008313093240933,26.27627106196857,-12.202133267445138,i6=0 i5=0 i4=1 i3=1 i2=1 i=1
33,6.491470559945546,-4.7045647865173734e-05,7.82742859365962,-0.17153393912871762,i6=0 i5=0 i4=1 i3=1 i2=1 i=33
65,6.491464969240517,-4.532309036830995e-05,7.827744653491206,-0.17162855060696725,i6=0 i5=0 i4=1 i3=1 i2=1 i=65
97,6.491337277102804,-5.980147053774587e-06,7.838436949874248,-0.17483150526645774,i6=0 i5=0 i4=1 i3=1 i2=1 i=97
129,6.491901357973748,-0.00017978370367077723,7.8787084629771265,-0.1869343723664787,i6=0 i5=0 i4=1 i3=1 i2=1 i=129
161,6.4943777476550295,-0.0009429830080986967,7.923945355569442,-0.2006034571353088,i6=0 i5=0 i4=1 i3=1 i2=1 i=161
193,6.491461737682731,-4.4327412671352207e-05,7.861421332560383,-0.1817314437988271,i6=0 i5=0 i4=1 i3=1 i2=1 i=193
225,6.491326306564627,-2.6000747994636697e-06,7.840525894580842,-0.1754577742755774,i6=0 i5=0 i4=1 i3=1 i2=1 i=225
257,6.491366092397358,-1.485829637837277e-05,7.834912660696816,-0.17377529592784802,i6=0 i5=0 i4=1 i3=1 i2=1 i=257
289,6.4913336803408885,-4.87196786846944e-06,7.850135266796285,-0.17834082913021398,i6=0 i5=0 i4=1 i3=1 i2=1 i=289
1,30.489690113213065,-21.06176571394869,27.71126354951124,-13.683490385495466,i6=0 i5=0 i4=1 i3=1 i2=41 i=1
33,6.491325276852192,-2.2828160506360717e-06,7.848378596931687,-0.17781351994343852,i6=0 i5=0 i4=1 i3=1 i2=41 i=33
65,6.4913557895177725,-1.1683918490490441e-05,7.853198077508369,-0.17926049200027694,i6=0 i5=0 i4=1 i3=1 i2=41 i=65
97,6.492818128916157,-0.00046228969261563613,7.89970323136582,-0.1932685613589875,i6=0 i5=0 i4=1 i3=1 i2=41 i=97
129,6.4996753743441396,-0.002576637596149789,7.97803688584725,-0.21705085423026138,i6=0 i5=0 i4=1 i3=1 i2=41 i=129
161,6.4927642741461975,-0.00044569306479047555,7.898686509843658,-0.19296142481995138,i6=0 i5=0 i4=1 i3=1 i2=41 i=161
193,6.498045652085787,-0.0020739304534187486,7.963785865063552,-0.21270674641571508,i6=0 i5=0 i4=1 i3=1 i2=41 i=193
225,6.513111554512556,-0.006725990611820221,8.065803683607626,-0.2439758247494026,i6=0 i5=0 i4=1 i3=1 i2=41 i=225
257,6.520020118375001,-0.00886282471862021,8.100983608558112,-0.2548509753202144,i6=0 i5=0 i4=1 i3=1 i2=41 i=257
